id_sample;NAT1;BIRC5;BAG1;BCL2;BLVRA;CCNB1;CCNE1;CDC6;CDC20;CDH3;CENPF;EGFR;ERBB2;ESR1;FGFR4;FOXC1;GRB7;FOXA1;KRT5;KRT14;KRT17;MAPT;MDM2;MKI67;MMP11;MYBL2;MYC;PGR;RRM2;SFRP1;TYMS;MIA;EXO1;PTTG1;MELK;NDC80;KIF2C;UBE2C;ORC6;SLC39A6;PHGDH;GPR160;UBE2T;CXXC5;ANLN;CEP55;ACTR3B;MLPH;NUF2;TMEM45B;pam50
TCGA-BH-A0C0-01A;5.345699;4.81987;2.753317;3.4238720000000002;4.530181;4.597348;1.386855;3.52955;5.344629;0.252629;3.94424;0.699158;5.801887000000001;5.622962;1.893159;0.592245;3.1221759999999996;6.184839;6.736115;3.9661370000000002;5.880616000000001;3.5713239999999997;2.8424560000000003;3.950853;4.784347;5.4034830000000005;5.444131;1.812625;4.1449;0.661151;3.501702;0.139969;2.739841;3.7461589999999996;3.0434259999999997;2.50917;4.4859029999999995;5.487166;1.1525;7.33247;4.425727999999999;4.162466;5.249008;4.9956;2.832112;3.942787;1.844525;3.9627839999999996;2.7826869999999997;1.99968;luminal-B
TCGA-BH-A0C1-01B;6.01345;2.386939;3.184195;2.948877;4.999306;4.544359;1.208648;1.886334;2.926364;0.029757;4.423494;1.641358;5.342554;4.988944;1.92203;1.568202;3.338032;7.130223;2.416051;2.739877;2.346771;3.6513269999999998;2.803061;3.6828540000000003;6.347222;3.7846309999999996;5.887491000000001;4.280181;3.8103029999999998;2.507518;3.2586880000000003;0.244779;2.566433;3.3299300000000005;2.569617;2.3464490000000002;2.277683;4.0022459999999995;0.6752630000000001;7.306997;2.35621;3.646661;4.575128;5.159523;3.500916;2.838508;1.598386;5.622441;2.455469;1.406847;luminal-A
TCGA-BH-A0C3-01A;4.427231;3.6886730000000005;2.758653;4.406947;6.248409;3.9879580000000003;1.806173;2.841711;3.931422;0.08307;3.5521309999999997;3.270278;5.012445;4.056043;0.536416;1.667156;2.025777;5.653815;1.9964110000000002;1.669825;1.394801;1.140256;3.003701;3.6332160000000004;6.692157000000001;4.063457;4.85059;1.170333;4.45193;4.294377;2.763541;0.124528;1.866122;3.184006;1.8488900000000001;1.878802;2.8738799999999998;4.046579;0.803808;9.567993;3.391868;2.994663;4.211979;4.582256;3.01873;3.177981;0.8532870000000001;4.764723;2.343009;0.860416;luminal-B
TCGA-BH-A0C7-01B;6.385482;4.605347;3.5706860000000002;4.048685;4.5801680000000005;5.193664;3.0794770000000002;4.13808;4.48687;0.171773;4.626568;1.950826;5.899095;6.729931;0.337348;1.405597;3.2999120000000004;6.6944740000000005;4.122435;3.839744;4.063472;4.488003;2.972134;5.056329;5.510032;4.2739970000000005;6.043936;0.7461949999999999;5.345543;4.495006;3.8639989999999997;0.4854;2.622725;4.208856;3.3063839999999995;2.8404990000000003;3.648274;5.533725;1.634563;10.144907;4.101399;4.530402;5.556394;5.026129;3.8951620000000005;4.436357;1.465291;5.455382;3.3950669999999996;0.45841000000000004;luminal-B
TCGA-BH-A0DE-01A;6.054328;2.461838;4.4562029999999995;4.698468;5.579883000000001;3.162988;0.517084;1.407678;1.875702;0.061491;2.106057;2.297702;5.955613;4.888857;0.734575;2.7988619999999997;3.6409510000000003;6.435467;5.414948000000001;6.055578;5.480881;3.5258260000000003;2.9571680000000002;1.8239599999999998;5.414778;1.937397;5.454858;2.6575330000000004;2.0518560000000003;4.899563;2.83018;1.3478940000000001;0.820116;2.573101;1.624352;1.301941;1.3633;3.259415;0.549346;10.476341;1.431756;3.4374910000000005;3.408151;5.45549;1.601963;1.747566;0.962621;5.981939;1.5743639999999999;2.20765;luminal-A
TCGA-BH-A0DG-01A;4.421435;4.3704019999999995;3.108389;3.1184849999999997;5.749783;4.260341;1.0229629999999998;1.437492;3.8799050000000004;0.06350700000000001;3.067376;2.169983;4.5173;4.059239;1.9138560000000002;1.564633;2.7522290000000003;6.306284;4.473730000000001;4.813448999999999;4.854348;1.158487;2.608413;3.4149260000000004;6.948328;2.991773;4.400546;0.673567;3.42495;4.999276999999999;2.320129;0.881395;1.8230369999999998;3.153954;2.310984;1.4601629999999999;2.533071;4.31289;1.1458469999999998;8.056446000000001;1.93315;3.71386;4.556136;5.002932;2.471066;2.658506;1.063954;5.389289;2.31336;2.442232;luminal-A
TCGA-BH-A0DH-01A;6.1326849999999995;3.100158;4.770877;2.7119869999999997;7.179258;4.011372;0.664459;2.281309;3.5116980000000004;0.011162;2.69034;0.877762;5.649237;5.5757330000000005;2.426725;0.9952040000000001;2.685064;6.6360850000000005;4.247397;4.720421;5.426297;3.471112;3.499649;2.614015;4.780437;2.021886;2.299419;3.192293;3.0520709999999998;2.8776080000000004;2.9478310000000003;0.456408;1.492916;3.24105;2.100759;1.1525729999999998;2.915723;4.147981;0.807972;8.448375;3.748302;4.777683000000001;4.186872;5.621841000000001;2.190086;2.347045;1.3154059999999999;5.537879;1.389419;5.357736;luminal-A
TCGA-BH-A0DI-01A;3.132513;2.560248;2.583759;3.445539;4.788944;3.204475;0.9536819999999999;1.611826;2.527767;0.238427;2.145849;2.487432;5.416855;3.815803;2.1872759999999998;1.809828;2.748746;5.570668;5.686408;6.305827;5.99789;2.700862;2.541872;2.182216;7.286583;2.43379;4.671746;1.603768;2.601958;5.201173000000001;2.4573;1.151404;1.377712;2.60011;1.2378879999999999;1.409513;1.703457;2.6579450000000002;0.624868;6.3417959999999995;3.271372;4.990506;2.944101;4.7698279999999995;1.4601030000000002;1.70304;1.11123;5.090568;0.9770610000000001;0.330232;luminal-A
TCGA-BH-A0DK-01A;4.5248230000000005;3.920004;4.669346;4.383548;5.80406;4.203671;1.380155;2.044499;4.187772;0.04752;3.211425;2.474365;3.8889449999999997;4.390207;1.233845;2.61048;2.2408930000000002;6.002441999999999;7.036208;4.904595;6.417836;0.6423909999999999;2.956427;3.490057;6.777072;5.158358;5.550632;3.114337;3.912189;4.416087;3.778357;0.7640359999999999;2.390703;4.022671;2.817528;2.548057;2.969549;5.1477699999999995;1.040197;9.654755;3.076567;3.6244650000000003;4.504659999999999;5.988281;2.4282209999999997;3.157728;0.8408459999999999;5.691289;2.454951;2.386892;luminal-A
TCGA-BH-A0DL-01A;1.0289979999999999;3.642324;2.4933419999999997;1.23576;4.801289;5.192279;1.7243549999999999;3.014825;5.378585;0.012842;4.523337000000001;7.972767999999999;3.4491370000000003;2.997712;0.28343;5.040692;2.960441;0.43281000000000003;9.586972;6.326493;8.064782000000001;0.324681;2.921661;3.9846489999999997;3.7487169999999996;5.302676;5.336099;0.057351;5.508621;2.864728;3.684335;0.131195;3.182086;4.379659999999999;3.09841;3.427971;4.51064;5.314922;2.429077;5.6696800000000005;5.167324;0.790944;4.955816;4.508712999999999;3.8756589999999997;4.089874;0.9619629999999999;2.714579;3.366429;3.162887;basal-like
TCGA-BH-A0DO-01B;5.679697;1.0339260000000001;3.035507;4.031276;3.752553;2.712286;0.740463;1.073407;1.462312;0.099832;1.925703;2.471055;5.400434;6.861903999999999;0.7229270000000001;2.124539;3.521057;7.033925;5.8501769999999995;6.879001;5.8642970000000005;4.208826999999999;2.624666;1.131594;1.817805;1.125317;4.805317;4.161363;1.5682040000000002;6.169707;1.8366930000000001;1.594989;0.779584;1.361332;0.872677;0.5936140000000001;0.95114;1.777869;0.355537;8.842914;3.435468;4.2924370000000005;3.203186;5.042223;1.134873;0.8267110000000001;1.463908;6.287756;0.8558290000000001;1.697232;luminal-A
TCGA-BH-A0DP-01A;5.895776000000001;2.078223;3.223183;4.147488;5.86468;3.67236;0.79957;1.183542;3.101091;0.11434000000000001;3.20369;1.955481;5.045125;5.925733;0.564074;2.187919;3.074307;6.618572;5.790132;6.791994;5.8882;3.7771480000000004;2.536351;1.930207;5.332688;1.96386;5.396357;5.1883669999999995;2.08943;5.294232;2.8940930000000002;1.6156469999999998;1.512853;2.664355;1.741095;1.59996;1.798921;2.848407;0.467088;8.3249;3.4159599999999997;4.082722;3.3724769999999995;4.657447;2.6629669999999996;1.559243;1.492756;5.305492;1.36267;3.950042;luminal-A
TCGA-BH-A0DQ-01A;5.815677;2.856331;3.389985;3.176764;5.63532;4.2435540000000005;0.739959;2.018264;4.316845;0.028664;2.690702;1.850139;4.4658;4.521278;1.290567;1.83168;2.910104;6.0809489999999995;2.97122;4.291483;3.581914;3.7153980000000004;3.570332;2.5088790000000003;7.833749000000001;3.286196;3.55925;3.624749;2.5224830000000003;3.9212559999999996;3.8585559999999997;0.6505449999999999;1.6025909999999999;3.0237119999999997;1.7348919999999999;2.4496860000000003;2.921604;4.938603;0.9875450000000001;6.3019300000000005;2.258882;3.704078;4.274074;5.71659;2.614832;2.527126;0.9215709999999999;5.530888;2.43824;1.442615;luminal-A
TCGA-BH-A0DS-01A;6.960894000000001;1.601451;3.421479;2.862904;4.76936;3.36248;0.873124;0.9187709999999999;2.6134169999999997;0.07094500000000001;1.604463;0.98555;5.230852;5.271758;0.577098;1.11192;3.2310369999999997;6.857655;0.3964;0.802201;1.9418630000000001;2.691078;2.6669240000000003;1.484525;6.683464999999999;1.777532;3.3615239999999997;3.207607;2.415608;2.163089;2.697373;0.0;0.5819449999999999;2.542236;1.7527529999999998;1.1577879999999998;1.185094;2.78042;0.300191;9.302316000000001;2.4624099999999998;3.589296;2.9908349999999997;4.661403;2.8153349999999997;1.834846;1.477576;5.760133000000001;1.326271;3.562779;luminal-A
TCGA-BH-A0DT-01A;8.039079;2.178512;4.780468;5.210513;5.234707;3.4125360000000002;0.860116;1.4079110000000001;2.6625959999999997;0.011734;2.801475;2.110031;5.58246;5.020763;0.7857310000000001;1.7519770000000001;3.542158;6.5345949999999995;5.4016720000000005;5.984725;6.045319999999999;4.190295;2.9939310000000003;2.319865;6.322978;2.624098;5.789687000000001;4.9722669999999995;2.031815;4.871877;3.0179099999999996;0.96825;1.272039;2.158357;1.609161;1.7981189999999998;1.9255639999999998;2.905944;0.38624899999999995;9.72988;1.4636120000000001;3.643413;3.6959400000000002;4.645812;1.975516;2.53915;1.4613180000000001;5.506512;1.9020259999999998;1.941312;luminal-A
TCGA-BH-A0DV-01A;5.430349;1.259189;3.210131;3.225787;4.443722;2.5195939999999997;0.288759;0.735244;2.031271;0.054985;1.715407;2.425864;5.068832;4.635917;1.8039830000000001;3.027466;2.468371;5.719305;5.348412000000001;5.626314;5.828014;2.922088;2.315432;1.3737030000000001;5.686987;1.365657;5.536149;1.7517740000000002;1.577865;5.599202;2.205851;0.846158;0.789904;1.546094;0.918579;0.9705520000000001;1.138215;1.943371;0.22267699999999999;6.773988;2.567893;3.376867;2.623154;4.188729;1.3937959999999998;1.2111530000000001;0.9402159999999999;5.2760739999999995;0.653488;2.801875;luminal-A
TCGA-BH-A0DX-01A;7.084685;3.1739740000000003;2.840468;3.019592;5.274864;4.466199;1.453274;1.066437;4.171521;0.25801199999999996;3.165086;1.545852;3.9510769999999997;6.122529;1.531288;2.188788;1.734307;6.562336;2.630105;2.8403959999999997;2.600797;2.796472;2.872409;3.1385099999999997;5.5925720000000005;3.527636;4.58933;0.48814700000000005;3.247951;2.663008;2.5969830000000003;0.25041599999999997;1.680349;3.361012;2.464989;1.5740450000000001;2.761387;4.394209;1.521052;6.754361;3.270007;3.4722730000000004;3.571996;4.668012999999999;2.4957759999999998;2.417506;1.302283;5.8404300000000005;2.043391;2.92765;luminal-A
TCGA-BH-A0DZ-01A;7.109038000000001;3.3053230000000005;3.198589;3.127132;6.180576;5.5415410000000005;1.402539;2.018591;3.7761449999999996;0.251765;3.264255;1.722704;7.608287;2.800017;2.2809880000000002;1.5319120000000002;5.403434;6.062865;4.368132;5.35208;5.906118;2.0364869999999997;2.335416;3.9908989999999998;6.946977;4.730045;4.4871989999999995;1.4997719999999999;4.881568;2.1086560000000003;4.555886;0.564928;2.161037;4.695582;3.250302;2.427955;2.9421720000000002;5.549332;1.4544979999999998;8.029392;3.251147;4.138993;4.791068;5.259298;2.991551;3.6871419999999997;0.567701;5.367349;2.460887;4.677835;luminal-A
TCGA-BH-A0E0-01A;0.526918;3.4228389999999997;3.410361;1.59019;5.342001;5.541457;4.364383999999999;2.324036;5.5020489999999995;0.715414;4.142291;3.9185510000000003;4.288425;1.2077639999999998;1.150528;4.065469;3.04317;1.807252;4.655901;3.8538949999999996;9.39833;0.8975350000000001;2.205384;4.438946;4.07097;4.725072;4.566429;0.117176;5.264767;0.611661;3.5775449999999998;0.0;1.9479389999999999;4.827746;3.980928;3.750243;4.289365;6.253049;1.5724770000000001;5.221757;4.7653669999999995;0.711895;4.5869089999999995;4.22139;4.292555999999999;4.17931;3.417178;1.18311;4.543423000000001;0.718909;basal-like
TCGA-BH-A0E1-01A;7.716083;3.7647209999999998;5.967664;4.399197;5.2269440000000005;5.398031;1.42089;2.777283;4.890208;0.017289;4.76216;1.40688;4.608001;5.248355;0.29540900000000003;2.098592;2.907763;6.8288199999999994;4.432697;5.143023;4.131243;2.810612;2.944717;4.248819;4.831919999999999;4.04301;4.945596;6.512938;4.827834999999999;4.781418;4.41075;0.6900069999999999;2.7130509999999997;4.800032;3.227801;3.4107510000000003;3.8191370000000004;5.5278410000000004;1.2332530000000002;10.074725;3.60741;3.186825;5.484237;4.916999;3.8079;3.8176449999999997;1.199565;6.057437999999999;3.4983150000000003;2.9717029999999998;luminal-A
TCGA-BH-A0E2-01A;3.281821;4.529;4.891177;4.415796;4.44479;5.43558;1.406986;2.357304;3.924228;0.161179;3.694693;1.324202;4.144312;5.121837;1.583769;1.8760189999999999;2.4874959999999997;6.471924;6.577089;5.29409;6.304001;3.8856660000000005;6.60456;3.885795;6.348878;4.29969;5.377269;2.56941;2.669429;2.728184;2.821364;0.402307;1.798966;4.500826;3.362549;2.277834;2.9263049999999997;5.886625;1.375932;8.815042;1.549218;4.601077;4.373232;6.250832;3.473265;3.978331;1.181611;5.218717;2.916824;1.1640979999999999;luminal-A
TCGA-BH-A0E6-01A;1.7359790000000002;4.302713;2.924566;1.9654340000000001;4.459539;4.993958999999999;3.268354;2.438409;5.303358;0.290695;3.806947;1.628361;4.606757;1.244917;2.225447;4.915976000000001;2.3386270000000002;1.7314349999999998;5.3429459999999995;6.218163;9.568946;0.664226;2.2423759999999997;3.9467309999999998;3.9407370000000004;4.786573000000001;4.613494;0.223412;3.546885;7.440908;3.9154440000000004;4.805608;2.842749;4.953062;3.52026;2.791912;3.066549;4.905213;1.592502;4.6867019999999995;6.209203;1.225862;6.192648999999999;3.888237;2.5053520000000002;4.175279;3.873764;2.4645029999999997;3.448715;0.280826;basal-like
TCGA-BH-A0E7-01A;4.395179;2.3256240000000004;4.937724;4.875608000000001;5.410228;3.454131;0.697446;1.310961;2.865024;0.008876;2.735734;0.41440699999999997;5.34494;6.585584;1.066396;0.526203;2.414531;6.973839;0.29425999999999997;0.486134;1.219363;4.697934;3.2032580000000004;2.5750029999999997;5.385638;1.369545;2.1398610000000002;7.233966000000001;2.100458;0.30680100000000005;3.073457;0.046637;0.806143;2.1015599999999997;1.508838;1.471546;1.890066;2.621198;1.024333;9.157384;1.6950459999999998;4.122987;3.02628;4.973046;2.724268;2.237363;1.052345;6.141596;1.013959;5.551494;luminal-A
TCGA-BH-A0E9-01B;6.010782;1.7621060000000002;4.125001999999999;4.692079;4.526381;3.5537349999999996;1.255469;1.587184;2.188389;0.07965900000000001;3.299289;3.266883;5.8003860000000005;6.304037;1.7505240000000002;2.127049;3.371422;6.6810220000000005;7.628916;7.984453;7.667617;3.8728559999999996;3.21787;2.368199;3.1860150000000003;3.0001580000000003;5.280005;3.893461;2.66472;6.228591000000001;3.06236;1.642559;1.7523849999999999;1.872812;1.901007;1.472907;1.264669;3.142621;0.697684;10.509423;3.30844;4.000739;3.91591;4.3454690000000005;2.16395;1.716509;1.890208;6.614064;3.5061410000000004;0.745869;luminal-A
TCGA-BH-A0EA-01A;6.555885000000001;1.1904489999999999;4.132194;4.429476;4.6862129999999995;2.286828;0.41361400000000004;0.667165;0.899546;0.021828;1.2740049999999998;2.549829;5.830065;5.572137000000001;1.939011;2.368284;3.4154910000000003;6.473249;6.710787;7.774736;7.494331;2.759647;2.746467;0.80823;4.535789;0.930673;5.234966;1.643859;0.8909020000000001;4.768948;1.812975;1.070492;0.288708;1.184884;0.36680999999999997;0.673088;0.784453;1.153983;0.284887;9.454967;4.047209;3.952929;2.500656;4.257992;0.600615;0.662093;1.5424959999999999;5.3062059999999995;0.5749890000000001;2.0301419999999997;luminal-A
TCGA-BH-A0EB-01A;7.520376;2.048521;3.424637;4.176731;5.9548;3.5005599999999997;0.789025;1.422246;2.876922;0.018695;2.570853;1.203435;5.07771;6.8726449999999994;0.217232;1.514275;2.188297;6.842719000000001;3.9321059999999997;4.722731;4.32655;3.395578;2.916688;2.050529;7.046466000000001;2.078089;3.331492;2.806423;2.377618;2.838409;2.661654;0.525829;1.0982299999999998;2.597588;1.436205;1.5947790000000002;1.667713;3.054966;0.654758;8.563205;2.967285;4.299821;3.193391;4.545116;1.822818;1.922641;0.859301;5.32815;1.211116;3.467344;luminal-A
TCGA-BH-A0EE-01A;2.2802599999999997;3.345367;3.9092279999999997;0.550704;5.974565;5.751698;2.346432;6.284885;5.8550059999999995;0.026307;3.774114;2.668186;7.519738;1.038404;0.297799;1.016607;5.7664290000000005;6.142205000000001;0.12339000000000001;0.00895;1.083357;0.30671;2.113681;3.235182;2.731966;4.5586519999999995;2.7541740000000003;0.021249;4.071463;0.827933;4.933045;0.163157;2.453551;5.359582;5.404751999999999;4.21697;4.147672;5.088;1.73075;5.197896;3.8083769999999997;4.186344;5.884326000000001;4.3873370000000005;2.7209529999999997;5.899201000000001;1.123085;4.682886;3.195493;3.952775;HER2-enriched
TCGA-BH-A0EI-01A;1.5132;2.179132;3.9755220000000002;3.723751;5.468131;3.3467;1.062202;1.6861240000000002;2.8833830000000003;0.057567999999999994;2.431753;1.102354;5.057404;4.724082;0.204785;3.121027;3.210505;6.617913000000001;2.477486;3.001042;2.771097;3.869826;3.342543;2.7421189999999998;7.330977000000001;3.3376699999999997;3.287839;0.8756149999999999;2.678693;3.33344;2.892994;0.126898;1.26453;2.5122869999999997;1.899093;1.508931;2.543302;3.50613;1.049102;7.499878999999999;1.797781;3.3260709999999998;2.865565;4.916894999999999;2.056396;2.0484139999999997;1.317713;5.536752;1.0530709999999999;2.613716;luminal-A
TCGA-BH-A0GY-01A;4.815585;3.280164;2.8072340000000002;1.897325;5.281842;4.971566;2.641483;2.168592;5.134827;0.038589;2.968864;1.6732040000000001;4.660784;4.031873;1.151254;1.791019;2.495402;5.633905;6.944961999999999;4.950076999999999;6.30486;3.3150589999999998;2.714957;2.696558;5.761065;3.5530190000000004;5.445787999999999;5.302075;3.577494;3.3312510000000004;2.6493830000000003;0.234361;1.805302;3.231582;2.885064;1.581222;3.6081790000000002;4.938925;2.210925;6.249675;3.511315;3.495863;4.240756;5.864371;3.8539800000000004;3.210864;1.645132;4.478567;2.178369;0.955649;luminal-A
TCGA-BH-A0GZ-01A;6.566072999999999;2.927598;4.232588;3.909324;5.537678;4.257837;1.160817;2.355823;2.59167;0.095617;2.522891;1.026307;4.8955519999999995;6.229712;0.613028;1.222051;2.621058;6.825214;6.158693;4.079058;5.613082;2.385629;3.0847849999999997;1.4016309999999998;6.2779110000000005;3.389324;2.841691;3.451347;2.334573;1.695859;2.3997080000000004;0.08515;1.7464979999999999;3.5018849999999997;2.388886;2.1809689999999997;1.8320439999999998;4.3894839999999995;1.6878009999999999;9.180692;3.4494480000000003;3.229001;4.405468;5.778278;2.119756;2.496066;0.934616;5.941203;2.168619;1.369918;luminal-A
TCGA-BH-A0H0-01A;3.605632;3.7910129999999995;3.389842;4.761815;5.991969999999999;4.657141;1.339617;3.009434;4.707831;0.016350999999999997;4.884697;0.599186;5.400466000000001;5.732578;0.539378;0.565946;3.637239;6.940577;0.7555569999999999;1.216612;0.9644219999999999;0.264876;3.464056;3.236712;2.064311;3.6369559999999996;5.406173;0.3138;3.356272;1.630822;4.841911;0.165252;2.829809;3.723043;3.380099;2.735489;3.434725;4.7920300000000005;1.241849;7.161047;0.349882;5.39136;5.51734;5.297612;4.2414760000000005;4.268139;1.341792;7.027052;3.102718;2.474358;luminal-B
TCGA-BH-A0H3-01A;6.882486;1.674707;4.321231;5.33986;4.174054;2.804465;0.467168;2.073097;1.857606;0.009468;2.3162580000000004;2.3657790000000003;5.392126;5.060053;0.716895;2.05083;2.536883;6.385173;4.98249;5.494571;5.101676;3.187968;3.232176;1.7295610000000001;5.397707;1.702635;5.538838;3.3125120000000003;2.023485;4.996389;2.236764;0.969448;1.184817;1.641205;1.339146;1.195868;1.4555280000000002;2.141467;0.363344;8.724436;1.961383;3.7638230000000004;3.552078;3.818443;1.435927;1.563801;1.4780010000000001;4.793317;1.08671;1.9482080000000002;luminal-A
TCGA-BH-A0H5-01A;6.351104;2.349373;3.4730160000000003;4.083971;5.399666000000001;3.412486;1.128177;1.6314600000000001;3.109466;0.034707999999999996;2.201283;2.196482;5.057634999999999;4.642208999999999;2.4594259999999997;1.7333479999999999;2.398124;5.842426000000001;4.684075;5.4615160000000005;4.07911;3.7353989999999997;2.936913;2.565994;3.691126;3.3814589999999995;5.302943;2.293764;3.222094;5.8608199999999995;3.21659;0.695401;1.233837;2.9792349999999996;1.89042;1.8986180000000001;2.590369;3.362975;0.639616;6.610416000000001;2.846742;3.8405440000000004;3.050225;4.715688;1.7235189999999998;2.334076;1.2017129999999998;5.121699;1.499155;1.827875;luminal-A
TCGA-BH-A0H6-01A;2.4928790000000003;1.7888669999999998;4.052802;4.517847;5.142818;3.365068;0.861707;1.258313;2.9009869999999998;0.018099;1.858198;2.417102;4.976518;5.38806;2.753367;1.7253669999999999;3.119959;6.780145;1.031133;1.3381610000000002;1.306768;4.963805000000001;3.198033;1.6547490000000002;7.492305;2.192068;4.360357;6.939399000000001;1.30219;1.001571;2.152371;0.309126;0.79788;2.461626;1.6645729999999999;0.865743;1.9477360000000001;3.147252;1.3143790000000002;7.4842770000000005;0.696055;3.886272;2.9366369999999997;5.381777;2.923881;1.879403;1.017801;6.099539;1.140699;4.529016;luminal-A
TCGA-BH-A0H7-01A;5.013713;3.8835879999999996;2.930689;2.4507220000000003;5.978155999999999;4.478135;1.4306020000000002;2.092363;3.5623489999999998;0.372814;2.592207;1.464526;4.572741000000001;4.76767;1.111824;1.314275;2.6894169999999997;5.4450769999999995;4.314793;4.460155;4.369730000000001;3.057223;2.804418;2.29229;7.177604;3.947337;3.929898;3.6203220000000003;2.724479;2.599357;3.416439;0.478969;1.76642;3.6170459999999998;1.6925439999999998;1.6879259999999998;2.7069099999999997;4.952585;1.2354969999999998;7.801854;1.965572;3.6611540000000002;4.560452;6.226907;2.281962;2.470887;0.979083;5.498709;2.118949;1.1232870000000001;luminal-A
TCGA-BH-A0H9-01A;6.197024;3.6761589999999997;3.566489;3.271816;5.695176999999999;4.727962000000001;1.8144509999999998;2.411997;3.8185839999999995;0.017915;2.948506;1.0839969999999999;5.204472;6.373616999999999;0.39106199999999997;0.976181;2.186821;6.717381;3.9726690000000002;4.788085;4.33522;2.053504;4.210030000000001;2.322117;4.036884;4.4381900000000005;5.076092;1.357073;3.08092;3.704994;3.7626160000000004;0.558794;2.1000400000000004;2.850951;2.927236;2.130504;2.631591;5.4131339999999994;1.618816;8.083703;2.328231;4.017428;3.9077800000000003;6.307083;2.859074;2.94935;1.7436169999999998;5.515879;2.26172;0.363525;luminal-A
TCGA-BH-A0HA-01A;6.0455239999999995;2.692648;4.0985059999999995;4.818676;6.502909;3.448462;1.241982;1.527687;3.272894;0.16134500000000002;1.9576770000000001;1.399041;5.028424;3.687135;1.2975139999999998;1.4639030000000002;1.9946150000000002;6.435065;5.218636;5.436776;5.768835;4.213336;3.137642;1.9035090000000001;7.1924779999999995;3.201308;3.989618;2.789455;2.6152610000000003;2.60347;2.475323;0.636865;0.669501;3.438586;1.782081;2.0796639999999997;1.9362009999999998;4.6455519999999995;0.883022;7.8661509999999994;1.5271;3.5436050000000003;3.674866;5.6204279999999995;1.449266;2.004875;0.9426549999999999;5.080685;2.278318;2.448436;luminal-A
TCGA-BH-A0HB-01A;4.82491;4.473725;3.563244;4.774894000000001;6.249135;5.284726999999999;1.18546;2.021572;4.553709;0.063122;3.437475;1.057375;4.745458;6.827781;2.574072;1.166209;2.468423;7.07273;7.50357;5.730253;7.053122999999999;4.079983;3.107837;2.981743;5.498493;5.223628;4.506263;2.8772849999999996;3.8312160000000004;1.2681790000000002;3.7060000000000004;0.498449;0.996326;4.65089;3.406196;2.108261;3.7610120000000005;6.2803059999999995;1.837808;8.512998;3.270257;4.4594309999999995;5.81835;6.003448000000001;2.7766900000000003;3.046893;1.48919;5.641445;2.581779;1.5997190000000001;luminal-A
TCGA-BH-A0HF-01A;6.252219;3.724542;3.481622;4.097891000000001;6.196147;4.206498000000001;0.869194;2.191601;3.879895;0.024818;2.0117830000000003;2.123174;4.754182;5.734122;0.405196;1.90336;2.901918;6.300432;8.935021;6.313008;8.01632;3.3204279999999997;2.9926;2.380101;5.384589;3.547454;4.374421;1.61379;3.701875;4.126835;3.611697;0.370178;1.413197;3.444032;2.403855;1.9468029999999998;2.508752;3.941294;1.230478;9.590492;3.8524410000000002;4.31308;3.6195699999999995;4.510344;2.32205;2.6361790000000003;1.0838969999999999;5.467096;1.499386;1.8237990000000002;luminal-A
TCGA-BH-A0HI-01A;8.053107;2.20411;3.9831160000000003;3.72307;6.484641000000001;3.4100080000000004;0.479375;1.695615;2.899408;0.11233699999999999;2.468165;0.707966;5.284774;6.414398;0.255825;1.2794860000000001;2.069254;7.249421000000001;2.573685;3.084588;3.4818879999999996;4.190144999999999;3.056248;1.866685;6.747671;2.232341;4.411159;3.570489;3.370276;1.702275;2.6950979999999998;0.12623900000000002;1.237472;2.2058459999999998;1.546142;1.553531;1.779981;3.355118;0.387758;9.84727;3.5272410000000005;4.677684999999999;3.287671;5.434662;1.498126;1.8306810000000002;1.151613;5.816653;1.595353;1.79047;luminal-A
TCGA-BH-A0HK-01A;5.742187;2.857671;3.4367949999999996;4.012132;4.641824;3.147936;0.70612;1.511001;2.931326;0.012978;2.3549849999999997;1.812936;5.162401999999999;5.360233;0.277602;1.9859830000000003;2.752257;6.49669;7.702694;4.5413559999999995;6.782906;2.790465;2.3462549999999998;2.12546;2.547904;2.4403;6.155369;0.124548;2.975635;3.260325;2.7381279999999997;0.08969099999999999;1.26854;2.368894;1.937871;1.2204110000000001;1.517993;3.411722;0.612538;9.44028;2.754922;5.848246;3.799011;2.419048;1.891202;2.055879;1.226431;6.49686;1.5772760000000001;3.878271;luminal-A
TCGA-BH-A0HL-01A;2.560763;3.2500400000000003;4.676017;4.8813949999999995;4.667426;3.712879;1.943811;2.765464;3.461479;0.266612;2.976108;0.6302989999999999;5.549395;6.584728999999999;1.658247;0.599363;3.9222120000000005;6.870158999999999;0.0;0.13451400000000002;0.663258;4.503430000000001;2.923269;3.3128800000000003;4.277387999999999;3.5168220000000003;4.79967;2.923092;4.745519;0.23130900000000001;3.887004;0.017509;1.700364;2.3630560000000003;2.421767;2.318841;3.086388;4.394537000000001;1.744177;9.461418;2.519134;3.238713;4.018301999999999;6.6694949999999995;2.4460509999999998;2.44082;1.9286330000000003;5.9550980000000004;2.280868;1.123156;luminal-A
